,dttl,swin,dwin,tcprtt,synack,ackdat,label,attack_cat_Analysis,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
99036,252,255,255,0.161454,0.092152,0.069302,3,0,0,1,0
99038,252,255,255,0.133926,0.077365,0.056561,3,0,0,1,0
99041,252,255,255,0.118542,0.059591,0.058951,3,0,0,1,0
99042,252,255,255,0.092222,0.047175,0.045047,3,0,0,1,0
99043,252,255,255,0.107791,0.056025,0.051766,3,0,0,1,0
99044,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99045,252,255,255,0.17131,0.08762,0.08369,3,0,0,1,0
99047,252,255,255,0.118882,0.050817,0.068065,7,0,0,0,0
99051,252,255,255,0.15936,0.070448,0.088912,2,0,1,0,0
99053,252,255,255,0.070417,0.043705,0.026712,0,1,0,0,0
99055,252,255,255,0.03782,0.020105,0.017715,2,0,1,0,0
99058,252,255,255,0.162855,0.07288,0.089975,3,0,0,1,0
99062,252,255,255,0.139121,0.061772,0.077349,3,0,0,1,0
99063,252,255,255,0.147665,0.079577,0.068088,2,0,1,0,0
99070,252,255,255,0.054396,0.006561,0.047835,3,0,0,1,0
99071,252,255,255,0.156969,0.057473,0.099496,3,0,0,1,0
99072,252,255,255,0.077021,0.030402,0.046619,3,0,0,1,0
99073,252,255,255,0.13764,0.063351,0.074289,3,0,0,1,0
99074,252,255,255,0.069185,0.017802,0.051383,7,0,0,0,0
99076,252,255,255,0.054781,0.008457,0.046324,3,0,0,1,0
99079,252,255,255,0.050265,0.005637,0.044628,3,0,0,1,0
99080,252,255,255,0.08554,0.026043,0.059497,3,0,0,1,0
99081,252,255,255,0.057302,0.010203,0.047099,3,0,0,1,0
99082,252,255,255,0.054005,0.007517,0.046488,2,0,1,0,0
99083,252,255,255,0.050013,0.006033,0.04398,3,0,0,1,0
99084,252,255,255,0.051886,0.008162,0.043724,3,0,0,1,0
99085,252,255,255,0.058096,0.011855,0.046241,3,0,0,1,0
99086,252,255,255,0.042756,0.022554,0.020202,3,0,0,1,0
99087,252,255,255,0.158918,0.04084,0.118078,3,0,0,1,0
99089,252,255,255,0.199002,0.146571,0.052431,3,0,0,1,0
99090,252,255,255,0.074475,0.020598,0.053877,3,0,0,1,0
99098,252,255,255,0.095986,0.024678,0.071308,2,0,1,0,0
99099,252,255,255,0.131563,0.06416,0.067403,2,0,1,0,0
99101,252,255,255,0.097383,0.050862,0.046521,3,0,0,1,0
99104,252,255,255,0.059362,0.038308,0.021054,3,0,0,1,0
99106,252,255,255,0.064439,0.018059,0.04638,3,0,0,1,0
99107,252,255,255,0.07941,0.02604,0.05337,3,0,0,1,0
99108,252,255,255,0.079908,0.022347,0.057561,3,0,0,1,0
99109,252,255,255,0.072832,0.008444,0.064388,3,0,0,1,0
99110,252,255,255,0.077234,0.023831,0.053403,2,0,1,0,0
99112,252,255,255,0.131867,0.072222,0.059645,0,1,0,0,0
99113,252,255,255,0.073957,0.025486,0.048471,3,0,0,1,0
99117,252,255,255,0.062398,0.016782,0.045616,2,0,1,0,0
99118,252,255,255,0.071382,0.019746,0.051636,3,0,0,1,0
99119,252,255,255,0.054697,0.008512,0.046185,3,0,0,1,0
99123,252,255,255,0.042597,0.027475,0.015122,2,0,1,0,0
99125,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99126,252,255,255,0.053458,0.007187,0.046271,3,0,0,1,0
99127,252,255,255,0.05379,0.008994,0.044796,3,0,0,1,0
99130,252,255,255,0.0952,0.032459,0.062741,3,0,0,1,0
99133,252,255,255,0.072771,0.047364,0.025407,2,0,1,0,0
99134,252,255,255,0.069851,0.036661,0.03319,3,0,0,1,0
99135,252,255,255,0.10787,0.040326,0.067544,2,0,1,0,0
99137,252,255,255,0.058516,0.006893,0.051623,3,0,0,1,0
99138,252,255,255,0.073959,0.027685,0.046274,3,0,0,1,0
99139,252,255,255,0.05525,0.008259,0.046991,3,0,0,1,0
99140,252,255,255,0.073959,0.027685,0.046274,3,0,0,1,0
99143,252,255,255,0.057447,0.013647,0.0438,3,0,0,1,0
99144,252,255,255,0.134326,0.070389,0.063937,3,0,0,1,0
99148,252,255,255,0.127054,0.060594,0.06646,3,0,0,1,0
99149,252,255,255,0.059676,0.008734,0.050942,3,0,0,1,0
99150,252,255,255,0.056903,0.00839,0.048513,3,0,0,1,0
99153,252,255,255,0.11891,0.05284,0.06607,3,0,0,1,0
99160,252,255,255,0.111477,0.08068,0.030797,3,0,0,1,0
99161,252,255,255,0.049189,0.022065,0.027124,3,0,0,1,0
99164,252,255,255,0.068004,0.033723,0.034281,3,0,0,1,0
99165,252,255,255,0.09194,0.054618,0.037322,3,0,0,1,0
99167,252,255,255,0.164578,0.060479,0.104099,3,0,0,1,0
99168,252,255,255,0.148956,0.055171,0.093785,3,0,0,1,0
99169,252,255,255,0.114568,0.068023,0.046545,2,0,1,0,0
99171,252,255,255,0.102004,0.080442,0.021562,3,0,0,1,0
99173,252,255,255,0.127717,0.090312,0.037405,3,0,0,1,0
99191,252,255,255,0.116565,0.07184,0.044725,3,0,0,1,0
99192,0,0,0,0.0,0.0,0.0,7,0,0,0,0
99194,252,255,255,0.094716,0.056789,0.037927,3,0,0,1,0
99195,252,255,255,0.105159,0.059886,0.045273,3,0,0,1,0
99198,252,255,255,0.079212,0.060882,0.01833,3,0,0,1,0
99208,252,255,255,0.183284,0.076037,0.107247,2,0,1,0,0
99210,252,255,255,0.143679,0.071173,0.072506,3,0,0,1,0
99213,252,255,255,0.144077,0.085231,0.058846,3,0,0,1,0
99219,252,255,255,0.132435,0.075367,0.057068,3,0,0,1,0
99220,252,255,255,0.059614,0.029703,0.029911,3,0,0,1,0
99223,252,255,255,0.150677,0.077977,0.0727,3,0,0,1,0
99224,252,255,255,0.140268,0.064031,0.076237,3,0,0,1,0
99226,252,255,255,0.118434,0.082421,0.036013,3,0,0,1,0
99228,252,255,255,0.125933,0.05975,0.066183,3,0,0,1,0
99230,252,255,255,0.169482,0.084785,0.084697,3,0,0,1,0
99231,252,255,255,0.169482,0.084785,0.084697,3,0,0,1,0
99233,252,255,255,0.120068,0.07251,0.047558,3,0,0,1,0
99234,252,255,255,0.162442,0.063072,0.09937,3,0,0,1,0
99237,252,255,255,0.105277,0.041554,0.063723,3,0,0,1,0
99238,252,255,255,0.072546,0.037303,0.035243,7,0,0,0,0
99239,252,255,255,0.157276,0.097135,0.060141,3,0,0,1,0
99241,252,255,255,0.089837,0.050917,0.03892,8,0,0,0,0
99243,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99244,252,255,255,0.171697,0.065657,0.10604,3,0,0,1,0
99245,252,255,255,0.173259,0.07468,0.098579,3,0,0,1,0
99246,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99247,252,255,255,0.099894,0.036062,0.063832,3,0,0,1,0
99248,252,255,255,0.089732,0.048257,0.041475,3,0,0,1,0
99249,252,255,255,0.10348,0.075503,0.027977,3,0,0,1,0
99250,252,255,255,0.081388,0.026893,0.054495,3,0,0,1,0
99256,252,255,255,0.163862,0.101038,0.062824,3,0,0,1,0
99263,252,255,255,0.064184,0.045964,0.01822,3,0,0,1,0
99265,252,255,255,0.167643,0.087956,0.079687,3,0,0,1,0
99267,252,255,255,0.122103,0.05646,0.065643,3,0,0,1,0
99274,252,255,255,0.059621,0.010803,0.048818,3,0,0,1,0
99275,252,255,255,0.16106,0.073947,0.087113,3,0,0,1,0
99276,252,255,255,0.110472,0.061333,0.049139,3,0,0,1,0
99278,252,255,255,0.085762,0.056916,0.028846,2,0,1,0,0
99279,252,255,255,0.251911,0.123288,0.128623,2,0,1,0,0
99284,252,255,255,0.23725,0.130712,0.106538,3,0,0,1,0
99285,252,255,255,0.038625,0.023301,0.015324,3,0,0,1,0
99287,252,255,255,0.058707,0.009473,0.049234,3,0,0,1,0
99288,252,255,255,0.165493,0.070542,0.094951,3,0,0,1,0
99289,252,255,255,0.057587,0.009014,0.048573,3,0,0,1,0
99291,252,255,255,0.181896,0.096759,0.085137,3,0,0,1,0
99295,252,255,255,0.164063,0.093825,0.070238,3,0,0,1,0
99299,252,255,255,0.170912,0.066673,0.104239,3,0,0,1,0
99304,252,255,255,0.196394,0.108153,0.088241,2,0,1,0,0
99313,252,255,255,0.146163,0.06821,0.077953,3,0,0,1,0
99319,252,255,255,0.250163,0.127573,0.12259,3,0,0,1,0
99322,252,255,255,0.105692,0.045359,0.060333,3,0,0,1,0
99325,252,255,255,0.129403,0.081484,0.047919,3,0,0,1,0
99342,252,255,255,0.146774,0.083588,0.063186,3,0,0,1,0
99348,252,255,255,0.150189,0.074576,0.075613,3,0,0,1,0
99350,252,255,255,0.129913,0.043668,0.086245,3,0,0,1,0
99353,252,255,255,0.259751,0.168602,0.091149,3,0,0,1,0
99355,252,255,255,0.163766,0.098134,0.065632,3,0,0,1,0
99357,252,255,255,0.194956,0.122151,0.072805,3,0,0,1,0
99362,252,255,255,0.180946,0.106772,0.074174,3,0,0,1,0
99368,252,255,255,0.165351,0.0684,0.096951,3,0,0,1,0
99373,252,255,255,0.07769,0.058065,0.019625,3,0,0,1,0
99375,252,255,255,0.129096,0.068614,0.060482,3,0,0,1,0
99379,252,255,255,0.181316,0.09256,0.088756,3,0,0,1,0
99387,252,255,255,0.185062,0.07721,0.107852,3,0,0,1,0
99393,252,255,255,0.165869,0.082683,0.083186,3,0,0,1,0
99398,252,255,255,0.102426,0.051725,0.050701,3,0,0,1,0
99400,252,255,255,0.096874,0.041993,0.054881,3,0,0,1,0
99405,252,255,255,0.121156,0.049368,0.071788,3,0,0,1,0
99421,252,255,255,0.120511,0.040003,0.080508,3,0,0,1,0
99427,252,255,255,0.284396,0.114436,0.16996,0,1,0,0,0
99434,0,0,0,0.0,0.0,0.0,3,0,0,1,0
99440,252,255,255,0.141074,0.085015,0.056059,7,0,0,0,0
99458,252,255,255,0.256782,0.108858,0.147924,0,1,0,0,0
99463,252,255,255,0.124859,0.045499,0.07936,3,0,0,1,0
99473,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99476,252,255,255,0.064873,0.038337,0.026536,3,0,0,1,0
99482,252,255,255,0.02511,0.019163,0.005947,3,0,0,1,0
99490,252,255,255,0.054884,0.027926,0.026958,3,0,0,1,0
99498,252,255,255,0.071401,0.048033,0.023368,3,0,0,1,0
99501,252,255,255,0.243158,0.107782,0.135376,0,1,0,0,0
99505,252,255,255,0.167456,0.112487,0.054969,3,0,0,1,0
99508,252,255,255,0.074669,0.041943,0.032726,3,0,0,1,0
99509,252,255,255,0.097193,0.030847,0.066346,3,0,0,1,0
99510,252,255,255,0.201924,0.124749,0.077175,4,0,0,0,0
99511,252,255,255,0.056882,0.011496,0.045386,3,0,0,1,0
99513,252,255,255,0.11654,0.047088,0.069452,3,0,0,1,0
99514,252,255,255,0.06316,0.010342,0.052818,3,0,0,1,0
99516,252,255,255,0.22202,0.098468,0.123552,3,0,0,1,0
99518,252,255,255,0.067623,0.013713,0.05391,3,0,0,1,0
99520,252,255,255,0.073318,0.013733,0.059585,3,0,0,1,0
99526,252,255,255,0.029973,0.016683,0.01329,3,0,0,1,0
99529,252,255,255,0.024407,0.009728,0.014679,3,0,0,1,0
99533,252,255,255,0.070819,0.038979,0.03184,0,1,0,0,0
99535,252,255,255,0.109699,0.066931,0.042768,3,0,0,1,0
99537,252,255,255,0.125521,0.055734,0.069787,3,0,0,1,0
99541,252,255,255,0.13164,0.063802,0.067838,3,0,0,1,0
99545,252,255,255,0.074827,0.038956,0.035871,3,0,0,1,0
99549,252,255,255,0.328465,0.274551,0.053914,3,0,0,1,0
99550,252,255,255,0.187909,0.127469,0.06044,7,0,0,0,0
99551,252,255,255,0.108946,0.066331,0.042615,3,0,0,1,0
99552,252,255,255,0.180448,0.094474,0.085974,4,0,0,0,0
99558,252,255,255,0.119945,0.059222,0.060723,3,0,0,1,0
99566,252,255,255,0.036596,0.019633,0.016963,3,0,0,1,0
99567,252,255,255,0.096137,0.04885,0.047287,3,0,0,1,0
99569,252,255,255,0.041866,0.007863,0.034003,3,0,0,1,0
99577,252,255,255,0.100424,0.051595,0.048829,3,0,0,1,0
99579,252,255,255,0.072789,0.056218,0.016571,7,0,0,0,0
99585,252,255,255,0.063703,0.024809,0.038894,3,0,0,1,0
99588,252,255,255,0.066524,0.047738,0.018786,3,0,0,1,0
99604,252,255,255,0.089787,0.039195,0.050592,0,1,0,0,0
99606,252,255,255,0.116008,0.049241,0.066767,4,0,0,0,0
99617,252,255,255,0.062573,0.014147,0.048426,7,0,0,0,0
99627,252,255,255,0.125089,0.06262,0.062469,3,0,0,1,0
99629,252,255,255,0.062319,0.01473,0.047589,3,0,0,1,0
99631,252,255,255,0.077279,0.022748,0.054531,3,0,0,1,0
99633,252,255,255,0.077279,0.022748,0.054531,3,0,0,1,0
99637,252,255,255,0.09899,0.070564,0.028426,4,0,0,0,0
99638,252,255,255,0.065993,0.01112,0.054873,2,0,1,0,0
99649,252,255,255,0.239515,0.065495,0.17402,3,0,0,1,0
99655,252,255,255,0.04621,0.015143,0.031067,3,0,0,1,0
99656,252,255,255,0.076953,0.056431,0.020522,3,0,0,1,0
99658,252,0,0,0.0,0.0,0.0,3,0,0,1,0
99663,252,255,255,0.092859,0.056425,0.036434,7,0,0,0,0
99675,252,255,255,0.15839,0.084121,0.074269,2,0,1,0,0
99684,252,255,255,0.132337,0.069979,0.062358,7,0,0,0,0
99686,252,255,255,0.14097,0.090141,0.050829,2,0,1,0,0
99687,252,255,255,0.062552,0.014714,0.047838,2,0,1,0,0
99689,252,255,255,0.089877,0.040781,0.049096,3,0,0,1,0
99695,252,255,255,0.116271,0.045508,0.070763,3,0,0,1,0
99706,252,255,255,0.053386,0.008601,0.044785,3,0,0,1,0
99709,252,255,255,0.062031,0.013293,0.048738,3,0,0,1,0
99720,252,255,255,0.108648,0.039409,0.069239,7,0,0,0,0
99726,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99728,252,255,255,0.120571,0.066235,0.054336,3,0,0,1,0
99731,252,255,255,0.120571,0.066235,0.054336,3,0,0,1,0
99734,252,255,255,0.067662,0.026088,0.041574,3,0,0,1,0
99736,252,255,255,0.097739,0.036,0.061739,3,0,0,1,0
99738,252,255,255,0.072848,0.033304,0.039544,3,0,0,1,0
99740,252,255,255,0.072848,0.033304,0.039544,3,0,0,1,0
99742,252,255,255,0.112747,0.051009,0.061738,7,0,0,0,0
99746,252,255,255,0.088096,0.048689,0.039407,3,0,0,1,0
99747,252,255,255,0.088398,0.032286,0.056112,3,0,0,1,0
99748,252,255,255,0.091279,0.05408,0.037199,3,0,0,1,0
99755,252,255,255,0.164282,0.081298,0.082984,7,0,0,0,0
99759,252,255,255,0.125824,0.075109,0.050715,3,0,0,1,0
99761,252,255,255,0.228658,0.058391,0.170267,3,0,0,1,0
99762,252,255,255,0.073992,0.019987,0.054005,3,0,0,1,0
99765,252,255,255,0.093333,0.047087,0.046246,3,0,0,1,0
99767,252,255,255,0.142804,0.090507,0.052297,3,0,0,1,0
99769,252,255,255,0.0,0.0,0.0,3,0,0,1,0
99771,252,255,255,0.056695,0.029609,0.027086,3,0,0,1,0
99772,252,255,255,0.439758,0.264965,0.174793,3,0,0,1,0
99775,252,255,255,0.129169,0.084977,0.044192,3,0,0,1,0
99776,252,255,255,0.092277,0.049838,0.042439,3,0,0,1,0
99778,252,255,255,0.124669,0.061467,0.063202,3,0,0,1,0
99780,252,255,255,0.336134,0.091755,0.244379,3,0,0,1,0
99781,252,255,255,0.181464,0.080811,0.100653,3,0,0,1,0
99785,252,255,255,0.176028,0.092728,0.0833,3,0,0,1,0
99786,252,255,255,0.157795,0.05017,0.107625,3,0,0,1,0
99788,252,255,255,0.104399,0.056372,0.048027,3,0,0,1,0
99792,252,255,255,0.097593,0.059853,0.03774,3,0,0,1,0
99793,252,255,255,0.136155,0.065874,0.070281,3,0,0,1,0
99798,252,255,255,0.224933,0.145204,0.079729,3,0,0,1,0
99800,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99801,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99803,252,255,255,0.197332,0.093752,0.10358,2,0,1,0,0
99806,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99808,252,255,255,0.143116,0.073236,0.06988,3,0,0,1,0
99812,252,255,255,0.058192,0.013099,0.045093,3,0,0,1,0
99817,252,255,255,0.069849,0.018894,0.050955,3,0,0,1,0
99818,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99820,252,255,255,0.228658,0.058391,0.170267,3,0,0,1,0
99821,252,255,255,0.059033,0.007826,0.051207,3,0,0,1,0
99822,252,255,255,0.082743,0.030546,0.052197,7,0,0,0,0
99825,252,255,255,0.054667,0.008433,0.046234,3,0,0,1,0
99827,252,255,255,0.068499,0.012274,0.056225,3,0,0,1,0
99829,252,255,255,0.052784,0.008076,0.044708,3,0,0,1,0
99831,252,255,255,0.05233,0.006737,0.045593,3,0,0,1,0
99835,252,255,255,0.058071,0.01146,0.046611,3,0,0,1,0
99837,252,255,255,0.045597,0.029411,0.016186,3,0,0,1,0
99839,252,255,255,0.094256,0.049381,0.044875,3,0,0,1,0
99845,252,255,255,0.125176,0.074046,0.05113,3,0,0,1,0
99846,252,255,255,0.062165,0.008981,0.053184,2,0,1,0,0
99850,252,255,255,0.116555,0.054171,0.062384,2,0,1,0,0
99856,252,255,255,0.125873,0.050765,0.075108,3,0,0,1,0
99858,252,255,255,0.085248,0.024982,0.060266,3,0,0,1,0
99860,252,255,255,0.102081,0.038816,0.063265,3,0,0,1,0
99861,252,255,255,0.108818,0.061563,0.047255,3,0,0,1,0
99862,252,255,255,0.035128,0.02557,0.009558,2,0,1,0,0
99863,252,255,255,0.04052,0.017675,0.022845,3,0,0,1,0
99865,252,255,255,0.157333,0.08516,0.072173,0,1,0,0,0
99867,252,255,255,0.099158,0.048327,0.050831,3,0,0,1,0
99869,252,255,255,0.040221,0.0229,0.017321,3,0,0,1,0
99871,252,255,255,0.152196,0.100751,0.051445,3,0,0,1,0
99872,252,255,255,0.044205,0.03358,0.010625,4,0,0,0,0
99873,252,255,255,0.123508,0.018323,0.105185,3,0,0,1,0
99875,252,255,255,0.04817,0.02618,0.02199,4,0,0,0,0
99876,252,255,255,0.244173,0.125151,0.119022,3,0,0,1,0
99878,252,255,255,0.04755,0.034347,0.013203,4,0,0,0,0
99880,252,255,255,0.086301,0.057015,0.029286,4,0,0,0,0
99882,252,255,255,0.148018,0.074506,0.073512,3,0,0,1,0
99883,252,255,255,0.093245,0.046127,0.047118,3,0,0,1,0
99888,252,255,255,0.15373,0.085794,0.067936,4,0,0,0,0
99889,252,255,255,0.140756,0.067264,0.073492,4,0,0,0,0
99890,252,255,255,0.142852,0.101351,0.041501,4,0,0,0,0
99892,252,255,255,0.283069,0.192233,0.090836,4,0,0,0,0
99894,252,255,255,0.19499,0.125445,0.069545,4,0,0,0,0
99895,252,255,255,0.162889,0.067578,0.095311,3,0,0,1,0
99896,252,255,255,0.145888,0.068807,0.077081,7,0,0,0,0
99897,252,255,255,0.07406,0.026823,0.047237,3,0,0,1,0
99899,252,255,255,0.184602,0.100681,0.083921,4,0,0,0,0
99901,252,255,255,0.27668,0.10989,0.16679,3,0,0,1,0
99902,252,255,255,0.151684,0.077463,0.074221,3,0,0,1,0
99903,252,255,255,0.25743,0.159038,0.098392,3,0,0,1,0
99904,252,255,255,0.172372,0.057272,0.1151,3,0,0,1,0
99905,252,255,255,0.149217,0.086495,0.062722,3,0,0,1,0
99906,252,255,255,0.142323,0.098753,0.04357,3,0,0,1,0
99909,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99914,252,255,255,0.060572,0.011657,0.048915,7,0,0,0,0
99916,252,255,255,0.080395,0.024457,0.055938,7,0,0,0,0
99918,252,255,255,0.055241,0.027827,0.027414,3,0,0,1,0
99920,252,255,255,0.057546,0.038702,0.018844,3,0,0,1,0
99921,252,255,255,0.047704,0.022958,0.024746,3,0,0,1,0
99922,252,255,255,0.107348,0.055102,0.052246,3,0,0,1,0
99924,252,255,255,0.070179,0.032831,0.037348,3,0,0,1,0
99925,252,255,255,0.08804,0.033122,0.054918,3,0,0,1,0
99926,252,255,255,0.134927,0.075775,0.059152,3,0,0,1,0
99932,252,255,255,0.149223,0.069944,0.079279,3,0,0,1,0
99933,252,255,255,0.262791,0.142775,0.120016,2,0,1,0,0
99934,252,255,255,0.067315,0.013226,0.054089,3,0,0,1,0
99936,252,255,255,0.115303,0.06543,0.049873,7,0,0,0,0
99941,252,255,255,0.212047,0.151221,0.060826,3,0,0,1,0
99944,252,255,255,0.041715,0.017783,0.023932,3,0,0,1,0
99945,252,255,255,0.120632,0.044966,0.075666,3,0,0,1,0
99946,252,255,255,0.176978,0.071969,0.105009,3,0,0,1,0
99947,252,255,255,0.05345,0.008583,0.044867,3,0,0,1,0
99950,252,255,255,0.198584,0.122616,0.075968,3,0,0,1,0
99951,252,255,255,0.115293,0.0719,0.043393,3,0,0,1,0
99952,252,255,255,0.2217,0.077867,0.143833,3,0,0,1,0
99954,252,255,255,0.136083,0.075289,0.060794,3,0,0,1,0
99964,252,255,255,0.178325,0.06654,0.111785,3,0,0,1,0
99967,252,255,255,0.160763,0.100512,0.060251,3,0,0,1,0
99971,252,255,255,0.163631,0.113617,0.050014,2,0,1,0,0
99973,0,0,0,0.0,0.0,0.0,4,0,0,0,0
99975,252,255,255,0.081388,0.026893,0.054495,3,0,0,1,0
99977,252,255,255,0.211865,0.105572,0.106293,3,0,0,1,0
99978,252,255,255,0.183747,0.070594,0.113153,2,0,1,0,0
99982,252,255,255,0.102899,0.034527,0.068372,3,0,0,1,0
99996,252,255,255,0.063768,0.017129,0.046639,3,0,0,1,0
99997,252,255,255,0.277272,0.149928,0.127344,2,0,1,0,0
100000,252,255,255,0.176142,0.078194,0.097948,3,0,0,1,0
100002,252,255,255,0.138716,0.079473,0.059243,3,0,0,1,0
100003,252,255,255,0.132434,0.058292,0.074142,3,0,0,1,0
100004,252,255,255,0.295493,0.193137,0.102356,3,0,0,1,0
100006,252,255,255,0.093333,0.053735,0.039598,6,0,0,0,1
100007,252,255,255,0.14397,0.074736,0.069234,6,0,0,0,1
100008,252,255,255,0.187392,0.073453,0.113939,6,0,0,0,1
100011,252,255,255,0.104942,0.04857,0.056372,6,0,0,0,1
100012,252,255,255,0.124056,0.041311,0.082745,6,0,0,0,1
100014,252,255,255,0.127904,0.065293,0.062611,6,0,0,0,1
100015,252,255,255,0.127904,0.065293,0.062611,6,0,0,0,1
100017,252,255,255,0.127904,0.065293,0.062611,6,0,0,0,1
100018,252,255,255,0.096942,0.059073,0.037869,6,0,0,0,1
100022,252,255,255,0.163981,0.077575,0.086406,6,0,0,0,1
100024,252,255,255,0.124871,0.068163,0.056708,6,0,0,0,1
100026,252,255,255,0.132434,0.058292,0.074142,3,0,0,1,0
100028,252,255,255,0.236345,0.114592,0.121753,4,0,0,0,0
100033,252,255,255,0.141037,0.075897,0.06514,2,0,1,0,0
100051,252,255,255,0.384842,0.225394,0.159448,3,0,0,1,0
100052,252,255,255,0.075372,0.020017,0.055355,3,0,0,1,0
100053,252,255,255,0.200199,0.110415,0.089784,3,0,0,1,0
100055,252,255,255,0.099716,0.049345,0.050371,7,0,0,0,0
100056,252,255,255,0.212525,0.091552,0.120973,4,0,0,0,0
100060,252,255,255,0.223658,0.127104,0.096554,3,0,0,1,0
100064,252,255,255,0.052213,0.024488,0.027725,3,0,0,1,0
100068,252,255,255,0.144959,0.054591,0.090368,4,0,0,0,0
100076,252,255,255,0.146323,0.077303,0.06902,0,1,0,0,0
100079,252,255,255,0.207624,0.109267,0.098357,3,0,0,1,0
100080,252,255,255,0.236543,0.101257,0.135286,3,0,0,1,0
100082,252,255,255,0.262461,0.1227,0.139761,3,0,0,1,0
100085,252,255,255,0.130001,0.059506,0.070495,7,0,0,0,0
100087,252,255,255,0.219932,0.119437,0.100495,3,0,0,1,0
100101,252,255,255,0.120632,0.044966,0.075666,3,0,0,1,0
100117,252,255,255,0.083796,0.03009,0.053706,3,0,0,1,0
100123,252,255,255,0.15217,0.07713,0.07504,3,0,0,1,0
100126,252,255,255,0.148405,0.098714,0.049691,3,0,0,1,0
100129,252,255,255,0.129889,0.076125,0.053764,3,0,0,1,0
100135,252,255,255,0.12251,0.074167,0.048343,3,0,0,1,0
100139,252,255,255,0.16281,0.070083,0.092727,3,0,0,1,0
100140,252,255,255,0.115512,0.062362,0.05315,3,0,0,1,0
100142,252,255,255,0.120645,0.071045,0.0496,3,0,0,1,0
100143,252,255,255,0.11702,0.054774,0.062246,3,0,0,1,0
100145,252,255,255,0.091823,0.056857,0.034966,3,0,0,1,0
100147,252,255,255,0.126175,0.071588,0.054587,7,0,0,0,0
100148,252,255,255,0.113569,0.072117,0.041452,3,0,0,1,0
100150,0,0,0,0.0,0.0,0.0,4,0,0,0,0
100151,252,255,255,0.249442,0.113863,0.135579,3,0,0,1,0
100154,252,255,255,0.261091,0.128262,0.132829,3,0,0,1,0
100155,252,255,255,0.073385,0.028497,0.044888,3,0,0,1,0
100156,252,255,255,0.283178,0.106958,0.17622,7,0,0,0,0
100159,252,255,255,0.088444,0.035895,0.052549,3,0,0,1,0
100160,252,255,255,0.227487,0.116849,0.110638,3,0,0,1,0
100161,252,255,255,0.216668,0.148654,0.068014,3,0,0,1,0
100162,252,255,255,0.210336,0.087714,0.122622,7,0,0,0,0
100163,252,255,255,0.059359,0.036928,0.022431,3,0,0,1,0
100166,252,255,255,0.196759,0.123853,0.072906,3,0,0,1,0
100167,252,255,255,0.138095,0.068762,0.069333,3,0,0,1,0
100168,0,0,0,0.0,0.0,0.0,4,0,0,0,0
100169,252,255,255,0.136697,0.064937,0.07176,3,0,0,1,0
100170,252,255,255,0.416784,0.192236,0.224548,3,0,0,1,0
100171,252,255,255,0.072641,0.027354,0.045287,3,0,0,1,0
100172,252,255,255,0.092511,0.031041,0.06147,7,0,0,0,0
100174,252,255,255,0.150988,0.073247,0.077741,3,0,0,1,0
100175,252,255,255,0.259289,0.127654,0.131635,3,0,0,1,0
100178,252,255,255,0.259372,0.147951,0.111421,3,0,0,1,0
100179,252,255,255,0.234501,0.156792,0.077709,3,0,0,1,0
100183,252,255,255,0.181364,0.077092,0.104272,3,0,0,1,0
100202,252,255,255,0.18298,0.074871,0.108109,3,0,0,1,0
100214,252,255,255,0.244563,0.160413,0.08415,3,0,0,1,0
100225,252,255,255,0.168545,0.0707,0.097845,3,0,0,1,0
100226,252,255,255,0.232769,0.105381,0.127388,3,0,0,1,0
100227,252,255,255,0.069012,0.019089,0.049923,3,0,0,1,0
100228,252,255,255,0.070058,0.013818,0.05624,2,0,1,0,0
100229,252,255,255,0.194242,0.103073,0.091169,3,0,0,1,0
100231,252,255,255,0.225254,0.148174,0.07708,3,0,0,1,0
100235,252,255,255,0.188228,0.115008,0.07322,3,0,0,1,0
100236,252,255,255,0.088355,0.033812,0.054543,3,0,0,1,0
100240,252,255,255,0.206323,0.116416,0.089907,7,0,0,0,0
100245,252,255,255,0.155067,0.080394,0.074673,3,0,0,1,0
100249,252,255,255,0.17716,0.06709,0.11007,3,0,0,1,0
100251,252,255,255,0.181388,0.111708,0.06968,3,0,0,1,0
100252,252,255,255,0.158235,0.106859,0.051376,3,0,0,1,0
100258,252,255,255,0.234989,0.136518,0.098471,3,0,0,1,0
100262,252,255,255,0.27439,0.093806,0.180584,3,0,0,1,0
100264,252,255,255,0.139765,0.048171,0.091594,2,0,1,0,0
100267,252,255,255,0.044751,0.03182,0.012931,3,0,0,1,0
100268,252,255,255,0.144679,0.079964,0.064715,3,0,0,1,0
100272,0,0,0,0.0,0.0,0.0,4,0,0,0,0
100274,252,255,255,0.140888,0.069712,0.071176,3,0,0,1,0
